manga_id,avg_weekly_sales,median_weekly_sales,std_weekly_sales,min_weekly_sales,max_weekly_sales,sales_velocity,sales_trend_slope,sales_trend_r2,coefficient_variation,sales_range,skewness,kurtosis,autocorrelation_lag1,weeks_since_launch,weeks_to_peak,current_to_peak_ratio,status_encoded,total_volumes,avg_rank,median_rank,best_rank,worst_rank,rank_volatility,weeks_in_top10,weeks_in_top50,top10_ratio,top50_ratio,mal_score,popularity_rank,members,favorites,volumes,chapters,log_members,log_favorites,genre_Action,genre_Adventure,genre_Award Winning,genre_Boys Love,genre_Comedy,genre_Drama,genre_Ecchi,genre_Erotica,genre_Fantasy,genre_Girls Love,genre_Gourmet,genre_Horror,genre_Mystery,genre_Romance,genre_Sci-Fi,genre_Slice of Life,genre_Sports,genre_Supernatural,genre_Suspense,num_genres,demographic_Shounen,demographic_Shoujo,demographic_Seinen,demographic_Josei,demographic_Kids,demographic_Unknown,total_interactions,interactions_purchased,interactions_rated,interactions_bookmarked,interactions_viewed,user_avg_rating,user_rating_std,user_rating_count,unique_users
9115,12446.055555555557,6335.0,13625.126596648244,633,82542,-0.4751114835281391,-72.94429663466981,0.0773841380215866,1.094646564067666,81909,1.9116019786229363,4.438673249354898,0.4715778272707148,179.0,48.0,0.0187450025441593,-1,15.0,173.80555555555554,137.5,1,500,143.1622272195747,13,42,0.0722222222222222,0.2333333333333333,8.82,259,71311,4280,0.0,0.0,11.174819895186335,8.361941906144946,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,5.0,0,0,0,0,0,1,919,258,0,204,90,0,0,0,876
28,26258.46031746032,14862.0,31022.969131092894,1582,229527,-0.643490534138212,-129.32791026745642,0.0919667407152806,1.1814016265393408,227945,2.662217714644878,9.850660033476032,0.4884412940863835,251.0,48.0,0.0119310582197301,-1,21.0,95.8452380952381,66.0,1,376,87.77937179226619,41,92,0.1626984126984127,0.365079365079365,8.82,71,176741,13785,21.0,84.0,12.082446321065454,9.531408863445597,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,0,1,0,0,0,0,561,159,0,113,55,0,0,0,536
147769,1834.654761904762,955.0,2230.258673306367,100,14396,-0.6579918825527339,-8.2323239672768,0.1281822509387986,1.214966299541067,14296,2.295610663086077,6.236756163113755,0.5115269304112893,335.0,24.0,0.0106974159488746,1,28.0,398.9404761904762,500.0,60,500,135.58812379430196,0,0,0.0,0.0,8.81,1923,13146,778,0.0,269.0,9.483948874696605,6.658011045870748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,475,143,0,98,50,0,0,0,456
85781,20879.51785714286,11948.0,23571.42933494993,1155,113736,-0.5124783852186047,-150.2735471575868,0.0955905959093055,1.1288718745491535,112581,1.9489732334466088,3.699063251361341,0.4886136040388156,167.0,24.0,0.0271659808679749,1,14.0,115.70238095238096,85.0,1,462,99.97729263162768,17,52,0.1011904761904761,0.3095238095238095,8.81,137,115848,7864,14.0,102.0,11.660042897971737,8.970177815492379,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0,0,1,0,0,0,1028,296,0,201,103,0,0,0,980
651,15881.47619047619,7495.5,18300.088086228407,997,96053,-0.5448271801212977,-192.47700718841756,0.0650379922806078,1.1522188270114908,95056,1.8895425098288616,3.896501551441632,0.4990353139556145,83.0,12.0,0.0251397665871966,1,7.0,146.76190476190476,113.5,1,500,129.14587719463557,11,24,0.1309523809523809,0.2857142857142857,8.81,275,68697,3768,7.0,59.0,11.137475365705162,8.234564993267135,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,0,0,0,1,744,226,0,155,62,0,0,0,714
102875,2059.3166666666666,1354.0,1829.0501587041167,119,7402,-0.2471295942787437,-25.321005834954143,0.0574792742975909,0.8877519598301798,7283,0.913962835086644,-0.0929643078112074,0.5715924910727366,59.0,13.0,0.0649486625236422,1,5.0,369.31666666666666,435.5,106,500,139.1498582663869,0,0,0.0,0.0,8.8,2728,9357,662,5.0,21.0,9.14398687142616,6.496774990185863,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0,0,0,0,0,1,841,251,0,175,89,0,0,0,804
129621,3392.5253623188405,1900.0,3811.1725072202566,115,21430,-0.662365063416544,-14.98445769894836,0.0981287040019692,1.1230717617551655,21315,1.9922955996333296,4.252816090232302,0.4850511723251846,275.0,1.0,0.0125874941670555,-1,23.0,326.69565217391306,346.5,22,500,159.37405225387553,0,5,0.0,0.0181159420289855,8.79,932,24093,956,0.0,0.0,10.089718125826796,6.863803391452954,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,3.0,0,0,1,0,0,0,669,201,0,123,75,0,0,0,638
132678,7048.759259259259,4141.0,7511.170249443023,545,34946,-0.5619905118313923,-48.162412948831545,0.0399604427948667,1.0654506023844346,34401,1.7901703093442205,3.175807756423609,0.3889474625521705,107.0,72.0,0.0297315858753505,-1,9.0,233.30555555555557,201.5,1,500,161.7036302722047,5,14,0.0462962962962962,0.1296296296296296,8.79,628,33568,1520,0.0,0.0,10.421358301028755,7.327123292259293,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,583,183,0,116,57,0,0,0,555
144267,21876.053030303032,11161.5,26855.29995468825,1115,230533,-0.6400199347729733,-116.19794168096053,0.1087319637146279,1.22755564551997,229418,3.1470261796498424,15.573308101582754,0.5337691263918285,263.0,0.0,0.0098814486429274,-1,22.0,115.70075757575758,85.0,1,500,103.04984377696252,39,83,0.1477272727272727,0.3143939393939394,8.79,99,144818,9820,0.0,0.0,11.883239965795369,9.192278229157774,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,475,160,0,89,41,0,0,0,453
26,49534.40740740741,29428.0,63884.552233644696,2006,690541,-0.6000214184093897,-287.4743650198264,0.0787269604333749,1.2896745091490165,688535,5.155515181863783,45.09459445916868,0.4148168162158523,215.0,0.0,0.0091073520616444,-1,18.0,57.75,43.0,1,318,61.09905815483089,63,125,0.2916666666666667,0.5787037037037037,8.78,23,315425,26998,0.0,0.0,12.661679385116669,10.203555107263542,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,0,0,0,0,647,208,0,124,62,0,0,0,621
100448,46890.25,26920.5,47604.00895779857,3221,185509,-0.5587779753399864,-1462.9440154440151,0.1019194049130312,1.0152002550112988,182288,1.3154991548507338,0.843177185687658,0.4046738331635426,35.0,24.0,0.0447242451848697,1,3.0,59.0,48.5,1,247,65.24270925636911,12,19,0.3333333333333333,0.5277777777777778,8.77,53,196461,15548,3.0,18.0,12.188224307366394,9.651751606857816,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,3.0,1,0,0,0,0,0,612,191,0,131,51,0,0,0,588
14483,4596.824275362319,2378.0,5896.842573826917,146,46620,-0.726176103857421,-14.594420846586315,0.1555357213154261,1.2825289138224476,46474,2.758611822014969,9.942788499322122,0.5146561364665458,551.0,60.0,0.0076040326040326,1,46.0,297.23369565217394,283.5,1,500,167.27053746904366,9,28,0.0163043478260869,0.0507246376811594,8.77,479,42899,1549,46.0,432.0,10.666627104916108,7.346010209913293,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.0,0,0,1,0,0,0,643,192,0,134,65,0,0,0,612
45143,10659.833333333334,5922.0,11101.181322523991,512,43841,-0.5102216793015485,-79.06361552885615,0.0608647768338181,1.0413052127748603,43329,1.4118939377497746,1.021557474220003,0.503083994900777,119.0,36.0,0.0370714627859765,-1,10.0,186.96666666666667,155.0,1,500,144.26451015024065,7,21,0.0583333333333333,0.175,8.76,357,53816,3117,0.0,0.0,10.8933446813672,8.044947049617722,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1,0,0,0,0,0,331,104,0,58,24,0,0,0,324
7,15917.884057971014,8411.5,18922.936687657868,643,114935,-0.5877644327505629,-83.2814149341476,0.1229561722026388,1.1887100012002816,114292,2.262980596780167,5.981561226271388,0.5163702526129901,275.0,12.0,0.0164571279418801,-1,23.0,149.18115942028984,105.0,1,500,131.99087229680026,23,74,0.0833333333333333,0.2681159420289855,8.76,163,103087,7749,0.0,0.0,11.543338271378424,8.955448122347393,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1,0,0,0,0,0,557,163,0,106,51,0,0,0,534
100035,28190.491666666665,17790.5,31765.55349116288,1888,204566,-0.4652716212714303,-225.71719911104933,0.0605853382271989,1.12677803171097,202678,2.4987082604678106,8.73236523190621,0.323962153721934,119.0,24.0,0.0185698014332782,-1,10.0,87.95,54.0,1,369,85.76866657857441,20,56,0.1666666666666666,0.4666666666666667,8.75,98,146815,9332,0.0,0.0,11.896935381048989,9.141311785565748,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,347,95,0,70,40,0,0,0,340
40171,11903.407407407409,6160.5,13487.4432065787,522,78562,-0.6820575848243483,-77.10293287607617,0.127057260238933,1.1329789669485155,78040,2.158699225805654,5.57946849190218,0.5399448335805147,215.0,0.0,0.0144535526081311,1,18.0,174.4398148148148,125.0,1,500,140.9258279036745,8,40,0.037037037037037,0.1851851851851851,8.75,231,77141,4197,18.0,168.0,11.253403158312304,8.342363500380579,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,509,156,0,117,41,0,0,0,492
89357,18271.98214285714,10419.0,24263.989889603406,830,222459,-0.5792703988398941,-131.1607668011399,0.0687235192421773,1.3278615225423471,221629,4.255022760324777,28.86336938934544,0.3582309772008877,167.0,48.0,0.0087521745580084,1,14.0,137.89880952380952,102.0,1,500,119.89120265796504,18,46,0.1071428571428571,0.2738095238095238,8.75,174,98235,8387,14.0,110.0,11.495128025939648,9.03455739202181,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,276,73,0,58,27,0,0,0,273
72467,20820.45833333333,13250.5,23081.46086565381,1796,134062,-0.4752141142864172,-156.76897228117562,0.0199247829968667,1.10854199048596,132266,2.440211568248132,7.775099369108458,0.3711776691615299,71.0,49.0,0.0326677209052527,1,6.0,108.73611111111111,86.5,1,400,97.80436724166876,12,25,0.1666666666666666,0.3472222222222222,8.74,195,92026,7846,6.0,47.0,11.429837291235726,8.967886572127473,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1,719,223,0,135,78,0,0,0,690
128365,8255.125,4899.0,12317.133615345085,481,94531,-0.5872607761753258,-73.40509035950865,0.0153402703226209,1.4918782861627076,94050,4.918597464629324,30.77678787386041,0.1733654022862372,71.0,48.0,0.0101739112037321,1,6.0,232.08333333333331,180.5,1,500,162.977652694404,2,6,0.0277777777777777,0.0833333333333333,8.73,589,35252,1981,6.0,32.0,10.47030591100205,7.591861714889934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,500,145,0,100,58,0,0,0,488
9726,4739.632352941177,2621.0,5353.8559960649245,240,32149,-0.5851921102336254,-27.26839374942577,0.0899610248868368,1.1293548196673155,31909,2.0690626387535165,5.0985301302702375,0.4833148219842834,203.0,48.0,0.0162368969485831,-1,17.0,285.7401960784314,272.5,16,500,166.7090813244437,0,10,0.0,0.0490196078431372,8.72,762,28649,1352,0.0,0.0,10.262908722142884,7.210079628170788,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0,0,0,0,0,1,782,232,0,181,75,0,0,0,752
123992,8380.516666666666,4665.5,9757.525119092556,472,59903,-0.7069744263391713,-57.90318322581973,0.0950770905161029,1.1641717730990482,59431,2.128031533001585,5.215181733949937,0.530575796943989,179.0,12.0,0.0152830409161477,1,15.0,221.0888888888889,181.0,1,500,159.21583146048738,4,29,0.0222222222222222,0.1611111111111111,8.72,432,46226,2454,15.0,130.0,10.741319321949964,7.805882040228621,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,331,110,0,57,30,0,0,0,323
108177,2203.3888888888887,1167.5,2380.636653616677,149,12302,-0.6495271584219079,-23.45102578943983,0.0419119067750473,1.0799531178986412,12153,1.703375378088227,3.077851306461421,0.4281451979063365,71.0,48.0,0.0284303365306454,1,6.0,375.2916666666667,452.5,33,500,146.98851405429232,0,1,0.0,0.0138888888888888,8.71,2521,10009,107,6.0,0.0,9.211339872309264,4.68213122712422,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0,0,0,0,0,1,696,201,0,142,79,0,0,0,665
26027,2239.0,1111.5,2676.562191817457,336,9907,-0.8458212496704455,-618.1818181818182,0.6356712483337399,1.1948938356327932,9571,1.94773260361784,2.8354002127131954,0.9558681182522928,11.0,0.0,0.0416372262036943,1,1.0,385.75,477.0,125,500,136.14154705060955,0,0,0.0,0.0,8.71,2945,8764,272,1.0,8.0,9.078521797355334,5.60947179518496,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,0,0,0,0,1,549,161,0,108,50,0,0,0,522
91941,35831.74074074074,24368.0,36617.18863719666,1778,180420,-0.5041545200189604,-308.27879238236784,0.0688884372791117,1.021891931240527,178642,1.7405116046293527,2.8752797542892825,0.4146505070746786,107.0,12.0,0.0199797694268928,-1,9.0,67.67592592592592,44.0,1,337,69.63939241546062,19,61,0.1759259259259259,0.5648148148148148,8.71,62,185606,11029,0.0,0.0,12.131386814140267,9.308374112247549,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.0,0,0,0,0,0,1,809,262,0,164,86,0,0,0,768
418,17908.058333333334,10980.5,18212.224535686568,1431,72443,-0.5755062903583602,-149.61374053753738,0.0809781881914684,1.016928092851703,71012,1.362240825927215,0.9175204509252493,0.5095073980151177,119.0,1.0,0.0377400162886683,1,10.0,123.875,84.0,1,421,106.97831263859044,10,38,0.0833333333333333,0.3166666666666666,8.71,178,97327,3129,10.0,50.0,11.485841996560486,8.048788283534199,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,4.0,0,0,1,0,0,0,803,271,0,135,78,0,0,0,772
145,11593.40931372549,6170.5,15842.09812374498,438,160547,-0.6654742750792261,-48.68549917999796,0.1310117741473347,1.366356637503824,160109,3.778226273626905,22.75059260072609,0.4325298020593156,407.0,48.0,0.0082561492896161,1,34.0,193.93872549019608,156.0,1,500,149.50888120496367,22,71,0.0539215686274509,0.1740196078431372,8.71,190,94095,5611,34.0,103.0,11.452070816699738,8.632662441222351,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,3.0,1,0,0,0,0,0,597,179,0,118,52,0,0,0,570
9982,6210.420068027211,3214.5,7756.353122042276,170,58548,-0.7537140221762466,-18.384270060922336,0.1618638202930108,1.248724613227736,58378,2.4402250891990693,7.422448870417186,0.5549169053585344,587.0,60.0,0.0112984218077474,1,49.0,266.6173469387755,244.0,1,500,166.29666192413762,11,46,0.0187074829931972,0.0782312925170068,8.71,323,60079,2759,49.0,541.0,11.003432286438017,7.9229859587111955,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,1,0,0,0,342,105,0,71,36,0,0,0,335
23900,3371.509259259259,2250.0,3366.535482854989,235,16355,-0.5399174801247861,-26.10178913372774,0.058425601310964,0.9982286849508658,16120,1.708170334168838,2.877128112192836,0.425886116312151,107.0,36.0,0.0361663099969428,1,9.0,313.6574074074074,313.0,18,500,156.69143787836518,0,2,0.0,0.0185185185185185,8.7,1300,17901,432,9.0,48.0,9.792667717430884,6.07073772800249,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1,0,0,0,0,0,860,250,0,161,99,0,0,0,821
118804,2918.7272727272725,1540.0,3119.867424074564,215,15689,-0.57634110575761,-24.691671927911383,0.0909432368600012,1.0685475500457764,15474,1.654955670820355,2.398885283367272,0.5296677228877423,131.0,13.0,0.0282044744725603,1,11.0,340.43939393939394,384.0,19,500,158.277530401304,0,2,0.0,0.0151515151515151,8.69,1590,15378,505,11.0,56.0,9.640758221439924,6.226536669287466,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,307,94,0,52,35,0,0,0,301
1859,6565.897222222222,3460.0,8665.436640148997,348,63739,-0.6707296814740447,-30.107938461459323,0.1303771674931186,1.319563310786313,63391,3.105263588718456,12.80336840855612,0.5077133542657513,359.0,0.0,0.0116882913130108,-1,30.0,262.175,237.5,1,500,167.5158033589667,4,30,0.0111111111111111,0.0833333333333333,8.69,399,50344,2341,0.0,0.0,10.826654588349715,7.758760544157663,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0,1,0,0,0,0,501,158,0,87,46,0,0,0,486
44347,117987.79166666669,66892.5,121357.20072612748,10612,589484,-0.3897906888338932,-1685.7997781207791,0.083345248710834,1.0285485511960917,578872,1.7876571449953378,3.331145026225584,0.5457564059430372,71.0,0.0,0.0339394283814318,-1,6.0,26.01388888888889,17.5,1,87,25.970866720421107,32,56,0.4444444444444444,0.7777777777777778,8.69,7,535639,39968,0.0,0.0,13.191217572609505,10.595859432628322,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0,471,136,0,93,52,0,0,0,455
55215,23163.84523809524,15201.5,21906.717732724974,1245,91048,-0.4578517447616883,-160.3255340690493,0.0314895560460449,0.945688067740628,89803,1.2259103127294684,0.5838694529496467,0.4595672740831643,83.0,60.0,0.0332626746331605,1,7.0,94.98809523809524,68.5,1,424,89.48682984338814,14,31,0.1666666666666666,0.369047619047619,8.69,147,110308,5444,7.0,40.0,11.611040797561085,8.602453035367061,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,7.0,0,0,0,0,0,1,1238,378,0,251,118,0,0,0,1165
178671,2832.546296296296,1607.0,3329.326372336552,105,19969,-0.6628634927907171,-11.261268026778865,0.1000844220593071,1.174968052114866,19864,2.1919091260875816,5.667979569115985,0.515891809783284,323.0,60.0,0.0124442886474034,-1,27.0,350.78395061728395,388.5,29,500,154.27911691235732,0,5,0.0,0.015432098765432,8.68,1071,21087,869,0.0,0.0,9.956459437302234,6.76849321164863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,390,125,0,68,35,0,0,0,381
102256,5037.010416666667,2692.5,5967.125464253411,218,44708,-0.673182236745383,-15.734148422953224,0.1334920769848869,1.1844210255129803,44490,2.329524836574342,7.085569339657621,0.5270986178094454,479.0,2.0,0.0117316811308938,1,40.0,279.7645833333333,268.5,1,500,165.7871526857848,4,30,0.0083333333333333,0.0625,8.68,445,45257,2522,40.0,412.0,10.720134729081686,7.833203948641057,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0,0,1,0,0,0,569,151,0,122,49,0,0,0,548
107562,18367.954545454544,9394.5,19879.217140881014,1521,97983,-0.6142470376643916,-137.78790835520448,0.0697533950520324,1.0822182118034689,96462,1.640676071292523,2.453231573531287,0.5416995474707225,131.0,49.0,0.0240858108039149,-1,11.0,130.7651515151515,90.0,1,406,107.63531721909789,11,36,0.0833333333333333,0.2727272727272727,8.68,183,94992,4464,0.0,0.0,11.461558483657337,8.4040244933106,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,1,0,0,0,487,137,0,89,50,0,0,0,469
117077,2889.833333333333,1882.0,2238.624683197749,506,7918,-0.6638942567828707,-586.6083916083917,0.8182551703916543,0.7743873219479097,7412,0.7839995252505175,-0.4237912237683239,0.7900478215173065,11.0,1.0,0.1040666835059358,1,1.0,330.5,362.5,130,500,144.6688747911358,0,0,0.0,0.0,8.68,1934,13037,509,1.0,10.0,9.475623449484484,6.234410725718371,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,483,157,0,94,41,0,0,0,466
1133,28434.452898550724,15653.0,32673.38352501037,1267,225011,-0.608205152473612,-146.24314008076365,0.1271727324365905,1.1490368604846677,223744,2.457227567485156,8.578822686468447,0.5064640927032673,275.0,0.0,0.0134271213407344,1,23.0,90.77536231884058,65.5,1,468,84.80288466825365,45,118,0.1630434782608695,0.427536231884058,8.68,46,208094,15682,23.0,190.0,12.245749985182936,9.660332602134424,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0,0,1,0,0,0,805,257,0,154,83,0,0,0,758
125036,26012.08333333333,17464.0,23057.135362658224,2457,92339,-0.4106328351170437,-821.3903474903474,0.1369547230075283,0.8863668742072057,89882,1.04849827478743,0.2611875550729299,0.6186535438727861,35.0,0.0,0.0626333401921181,1,3.0,90.19444444444444,68.5,1,323,71.8292030693662,3,13,0.0833333333333333,0.3611111111111111,8.68,133,117275,5455,3.0,21.0,11.672285410126836,8.604471199523298,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,491,126,0,117,58,0,0,0,465
21,77063.3125,44926.5,78670.92819464195,5192,361622,-0.4658036790062976,-474.7973293947432,0.0629376872877132,1.0208477263018725,356430,1.582696862331262,2.140605716474965,0.5831542824073697,143.0,0.0,0.0254907057645829,1,12.0,40.65277777777778,33.5,1,188,42.32370616327287,50,94,0.3472222222222222,0.6527777777777778,8.68,14,432130,33237,12.0,108.0,12.976484061998809,10.411449078687468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,2.0,1,0,0,0,0,0,578,170,0,117,53,0,0,0,554
173266,679.75,343.5,664.2301673951415,100,2410,-0.5595850840336134,-8.231879863656827,0.0663377623206653,0.9757328937130246,2310,1.0165991495042437,-0.2329861858274959,0.5103190680504953,71.0,24.0,0.0489626556016597,-1,6.0,470.30555555555554,500.0,297,500,58.37823007691807,0,0,0.0,0.0,8.67,7703,3130,113,0.0,0.0,8.049107721326406,4.736198448394496,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,3.0,0,0,0,0,0,1,856,255,0,149,89,0,0,0,811
98930,8223.791666666666,5320.0,8740.847718133364,936,39088,-0.5570597729667721,-690.145652173913,0.2987177319194002,1.0627439663375504,38152,1.9378163271107525,4.004180685573696,0.7027294548891071,23.0,0.0,0.0347165370446172,1,2.0,227.45833333333331,172.5,34,496,163.38706067869091,0,3,0.0,0.125,8.67,656,32671,816,2.0,13.0,10.394273720964392,6.705639094860003,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,438,130,0,97,48,0,0,0,424
35513,3545.155555555556,2099.0,3600.2606338094506,205,16169,-0.6119537672687523,-17.746852269102956,0.0656032181938359,1.0152573899836774,15964,1.4380642147553049,1.404566563971942,0.4867160907015323,179.0,12.0,0.0242130001855402,-1,15.0,317.4111111111111,316.0,37,500,160.6196607893902,0,4,0.0,0.0222222222222222,8.67,1052,21348,644,0.0,0.0,9.968760179152325,6.4692503167957724,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0,0,0,0,0,1,555,161,0,118,52,0,0,0,534
123006,5584.645833333333,3445.0,5960.547414351525,421,24535,-0.5184554082567651,-148.83939426834564,0.1196674910524647,1.067118752639292,24114,1.6580298915148577,2.19228098200979,0.5551723444159541,47.0,0.0,0.0370898716119828,1,4.0,264.3125,236.5,31,500,171.00111552389555,0,4,0.0,0.0833333333333333,8.67,1008,22216,986,4.0,22.0,10.008613040577128,6.894670039433482,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,1,0,0,0,0,0,658,192,0,135,50,0,0,0,625
24875,2780.264492753623,1578.5,3125.465508338189,117,18599,-0.6250555381551421,-13.503555885332688,0.118494471432326,1.1237570236420724,18482,1.930835388088548,4.101772014904988,0.475101031697589,275.0,24.0,0.0131861928060648,1,23.0,349.69202898550725,390.5,12,500,153.38287820929452,0,2,0.0,0.0072463768115942,8.66,1273,18258,1230,23.0,178.0,9.812413388136733,7.115582126184454,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,5.0,0,0,0,0,0,1,905,258,0,164,104,0,0,0,851
